[Header]
Application Name	LabSolutions
Version	5.99
Data File Name	D:\shaun\Data\20220912\HLx-purified001.lcd
Output Date	26/09/2022
Output Time	17:22:17

[File Information]
Type	Data File
Generated	13/09/2022 18:10:05
Generated by	System Administrator
Modified	26/09/2022 17:21:11
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	13/09/2022 18:10:32
Sample Type	0:Unknown
Level	0
Sample Name	
Sample ID	
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	3
Injection Volume	5

[Original Files]
Data File	D:\shaun\Data\20220912\HLx-purified001.lcd
Method File	D:\shaun\Method\Analysis_05to80_60deg_200720.lcm
Batch File	D:\shaun\Batch\20220913.lcb
Report Format File	D:\shaun\Data\shaun-report.lsr

[File Description]


[Configuration]
Instrument Name	UPLC
Instrument #	2
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	2

[Peak Table(PDA-Ch1)]
# of Peaks	3
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
16.99200	448
16.99600	447
17.00000	446
17.00400	448
17.00800	451
17.01200	456
17.01600	461
17.02000	464
17.02400	468
17.02800	471
17.03200	474
17.03600	476
17.04000	478
17.04400	476
17.04800	471
17.05200	468
17.05600	465
17.06000	461
17.06400	457
17.06800	453
17.07200	449
17.07600	446
17.08000	441
17.08400	438
17.08800	438
17.09200	436
17.09600	434
17.10000	432
17.10400	429
17.10800	426
17.11200	426
17.11600	426
17.12000	425
17.12400	424
17.12800	423
17.13200	421
17.13600	418
17.14000	416
17.14400	417
17.14800	418
17.15200	418
17.15600	420
17.16000	419
17.16400	417
17.16800	418
17.17200	417
17.17600	416
17.18000	416
17.18400	419
17.18800	423
17.19200	426
17.19600	428
17.20000	428
17.20400	429
17.20800	431
17.21200	434
17.21600	437
17.22000	440
17.22400	443
17.22800	444
17.23200	445
17.23600	443
17.24000	441
17.24400	438
17.24800	436
17.25200	430
17.25600	423
17.26000	418
17.26400	414
17.26800	409
17.27200	405
17.27600	402
17.28000	401
17.28400	399
17.28800	400
17.29200	401
17.29600	402
17.30000	405
17.30400	406
17.30800	407
17.31200	406
17.31600	406
17.32000	406
17.32400	405
17.32800	406
17.33200	404
17.33600	404
17.34000	405
17.34400	404
17.34800	405
17.35200	406
17.35600	407
17.36000	409
17.36400	410
17.36800	409
17.37200	409
17.37600	412
17.38000	413
17.38400	412
17.38800	409
17.39200	409
17.39600	409
17.40000	407
17.40400	406
17.40800	407
17.41200	407
17.41600	406
17.42000	405
17.42400	407
17.42800	408
17.43200	411
17.43600	414
17.44000	418
17.44400	422
17.44800	422
17.45200	421
17.45600	422
17.46000	423
17.46400	425
17.46800	428
17.47200	429
17.47600	428
17.48000	427
17.48400	427
17.48800	424
17.49200	420
17.49600	419
17.50000	418
17.50400	416
17.50800	413
17.51200	410
17.51600	406
17.52000	404
17.52400	403
17.52800	401
17.53200	400
17.53600	402
17.54000	402
17.54400	400
17.54800	397
17.55200	393
17.55600	391
17.56000	392
17.56400	393
17.56800	393
17.57200	393
17.57600	394
17.58000	397
17.58400	398
17.58800	397
17.59200	399
17.59600	403
17.60000	405
17.60400	406
17.60800	408
17.61200	409
17.61600	410
17.62000	410
17.62400	412
17.62800	410
17.63200	408
17.63600	408
17.64000	407
17.64400	409
17.64800	409
17.65200	408
17.65600	408
17.66000	408
17.66400	408
17.66800	407
17.67200	405
17.67600	406
17.68000	406
17.68400	407
17.68800	406
17.69200	405
17.69600	405
17.70000	404
17.70400	404
17.70800	407
17.71200	409
17.71600	409
17.72000	410
17.72400	411
17.72800	410
17.73200	408
17.73600	408
17.74000	408
17.74400	408
17.74800	410
17.75200	409
17.75600	408
17.76000	408
17.76400	407
17.76800	407
17.77200	410
17.77600	410
17.78000	409
17.78400	410
17.78800	412
17.79200	413
17.79600	414
17.80000	415
17.80400	414
17.80800	412
17.81200	410
17.81600	409
17.82000	407
17.82400	403
17.82800	398
17.83200	396
17.83600	395
17.84000	396
17.84400	398
17.84800	399
17.85200	398
17.85600	401
17.86000	402
17.86400	402
17.86800	402
17.87200	402
17.87600	400
17.88000	398
17.88400	396
17.88800	396
17.89200	397
17.89600	397
17.90000	397
17.90400	398
17.90800	401
17.91200	405
17.91600	410
17.92000	420
17.92400	424
17.92800	415
17.93200	408
17.93600	403
17.94000	395
17.94400	388
17.94800	386
17.95200	385
17.95600	386
17.96000	388
17.96400	388
17.96800	390
17.97200	389
17.97600	386
17.98000	384
17.98400	381
17.98800	379
17.99200	379
17.99600	379
18.00000	379
18.00400	381
18.00800	383
18.01200	381
18.01600	380
18.02000	378
18.02400	377
18.02800	377
18.03200	377
18.03600	378
18.04000	379
18.04400	378
18.04800	376
18.05200	374
18.05600	372
18.06000	370
18.06400	369
18.06800	368
18.07200	367
18.07600	368
18.08000	369
18.08400	371
18.08800	373
18.09200	377
18.09600	380
18.10000	381
18.10400	385
18.10800	389
18.11200	392
18.11600	392
18.12000	389
18.12400	382
18.12800	374
18.13200	367
18.13600	358
18.14000	353
18.14400	349
18.14800	346
18.15200	343
18.15600	339
18.16000	334
18.16400	330
18.16800	328
18.17200	327
18.17600	327
18.18000	330
18.18400	330
18.18800	329
18.19200	328
18.19600	329
18.20000	328
18.20400	328
18.20800	327
18.21200	326
18.21600	320
18.22000	313
18.22400	307
18.22800	305
18.23200	303
18.23600	300
18.24000	298
18.24400	295
18.24800	294
18.25200	294
18.25600	296
18.26000	299
18.26400	301
18.26800	306
18.27200	308
18.27600	309
18.28000	312
18.28400	313
18.28800	319
18.29200	321
18.29600	322
18.30000	328
18.30400	337
18.30800	345
18.31200	352
18.31600	358
18.32000	359
18.32400	356
18.32800	351
18.33200	345
18.33600	337
18.34000	328
18.34400	319
18.34800	312
18.35200	306
18.35600	301
18.36000	299
18.36400	298
18.36800	299
18.37200	298
18.37600	295
18.38000	294
18.38400	293
18.38800	292
18.39200	291
18.39600	290
18.40000	288
18.40400	286
18.40800	284
18.41200	283
18.41600	284
18.42000	284
18.42400	285
18.42800	288
18.43200	292
18.43600	295
18.44000	295
18.44400	298
18.44800	299
18.45200	301
18.45600	303
18.46000	307
18.46400	309
18.46800	310
18.47200	312
18.47600	315
18.48000	316
18.48400	318
18.48800	322
18.49200	323
18.49600	323
18.50000	324
18.50400	326
18.50800	326
18.51200	326
18.51600	330
18.52000	333
18.52400	334
18.52800	336
18.53200	337
18.53600	338
18.54000	340
18.54400	341
18.54800	344
18.55200	347
18.55600	350
18.56000	352
18.56400	354
18.56800	355
18.57200	355
18.57600	356
18.58000	356
18.58400	357
18.58800	359
18.59200	362
18.59600	364
18.60000	363
18.60400	364
18.60800	367
18.61200	371
18.61600	374
18.62000	376
18.62400	381
18.62800	387
18.63200	391
18.63600	398
18.64000	408
18.64400	419
18.64800	434
18.65200	454
18.65600	474
18.66000	489
18.66400	496
18.66800	496
18.67200	486
18.67600	467
18.68000	444
18.68400	420
18.68800	399
18.69200	384
18.69600	375
18.70000	373
18.70400	378
18.70800	382
18.71200	388
18.71600	397
18.72000	407
18.72400	415
18.72800	423
18.73200	432
18.73600	440
18.74000	448
18.74400	455
18.74800	464
18.75200	471
18.75600	475
18.76000	479
18.76400	483
18.76800	490
18.77200	498
18.77600	504
18.78000	510
18.78400	516
18.78800	521
18.79200	525
18.79600	528
18.80000	534
18.80400	540
18.80800	547
18.81200	555
18.81600	561
18.82000	567
18.82400	573
18.82800	578
18.83200	583
18.83600	589
18.84000	596
18.84400	599
18.84800	604
18.85200	609
18.85600	614
18.86000	619
18.86400	623
18.86800	628
18.87200	634
18.87600	639
18.88000	643
18.88400	648
18.88800	655
18.89200	660
18.89600	665
18.90000	672
18.90400	681
18.90800	687
18.91200	694
18.91600	701
18.92000	709
18.92400	714
18.92800	721
18.93200	730
18.93600	739
18.94000	746
18.94400	754
18.94800	761
18.95200	768
18.95600	773
18.96000	780
18.96400	787
18.96800	794
18.97200	802
18.97600	810
18.98000	817
18.98400	823
18.98800	827
18.99200	836
18.99600	846
19.00000	852
19.00400	856
19.00800	861
19.01200	867
19.01600	872
19.02000	876
19.02400	881
19.02800	889
19.03200	895
19.03600	901
19.04000	910
19.04400	919
19.04800	927
19.05200	934
19.05600	943
19.06000	952
19.06400	960
19.06800	968
19.07200	975
19.07600	983
19.08000	990
19.08400	996
19.08800	1002
19.09200	1008
19.09600	1015
19.10000	1024
19.10400	1031
19.10800	1038
19.11200	1045
19.11600	1053
19.12000	1060
19.12400	1064
19.12800	1069
19.13200	1077
19.13600	1084
19.14000	1089
19.14400	1095
19.14800	1100
19.15200	1100
19.15600	1101
19.16000	1106
19.16400	1112
19.16800	1120
19.17200	1131
19.17600	1140
19.18000	1147
19.18400	1154
19.18800	1164
19.19200	1176
19.19600	1185
19.20000	1194
19.20400	1202
19.20800	1210
19.21200	1217
19.21600	1225
19.22000	1231
19.22400	1234
19.22800	1238
19.23200	1245
19.23600	1252
19.24000	1259
19.24400	1267
19.24800	1272
19.25200	1276
19.25600	1283
19.26000	1290
19.26400	1297
19.26800	1304
19.27200	1310
19.27600	1314
19.28000	1321
19.28400	1330
19.28800	1337
19.29200	1344
19.29600	1346
19.30000	1349
19.30400	1355
19.30800	1362
19.31200	1368
19.31600	1375
19.32000	1382
19.32400	1387
19.32800	1394
19.33200	1398
19.33600	1403
19.34000	1410
19.34400	1414
19.34800	1418
19.35200	1425
19.35600	1433
19.36000	1440
19.36400	1446
19.36800	1450
19.37200	1453
19.37600	1457
19.38000	1462
19.38400	1467
19.38800	1473
19.39200	1481
19.39600	1487
19.40000	1496
19.40400	1502
19.40800	1506
19.41200	1509
19.41600	1513
19.42000	1520
19.42400	1523
19.42800	1524
19.43200	1528
19.43600	1532
19.44000	1534
19.44400	1534
19.44800	1533
19.45200	1535
19.45600	1538
19.46000	1541
19.46400	1547
19.46800	1550
19.47200	1555
19.47600	1559
19.48000	1561
19.48400	1562
19.48800	1564
19.49200	1564
19.49600	1557
19.50000	1544
19.50400	1533
19.50800	1535
19.51200	1551
19.51600	1576
19.52000	1605
19.52400	1630
19.52800	1651
19.53200	1662
19.53600	1667
19.54000	1667
19.54400	1661
19.54800	1654
19.55200	1650
19.55600	1647
19.56000	1642
19.56400	1638
19.56800	1639
19.57200	1641
19.57600	1641
19.58000	1639
19.58400	1641
19.58800	1643
19.59200	1642
19.59600	1642
19.60000	1644
19.60400	1647
19.60800	1648
19.61200	1648
19.61600	1648
19.62000	1650
19.62400	1652
19.62800	1653
19.63200	1655
19.63600	1654
19.64000	1652
19.64400	1650
19.64800	1648
19.65200	1646
19.65600	1644
19.66000	1640
19.66400	1635
19.66800	1632
19.67200	1627
19.67600	1618
19.68000	1610
19.68400	1602
19.68800	1593
19.69200	1583
19.69600	1573
19.70000	1560
19.70400	1547
19.70800	1536
19.71200	1527
19.71600	1521
19.72000	1516
19.72400	1517
19.72800	1523
19.73200	1534
19.73600	1548
19.74000	1564
19.74400	1585
19.74800	1608
19.75200	1634
19.75600	1662
19.76000	1690
19.76400	1716
19.76800	1740
19.77200	1762
19.77600	1780
19.78000	1791
19.78400	1798
19.78800	1804
19.79200	1804
19.79600	1800
19.80000	1796
19.80400	1788
19.80800	1782
19.81200	1775
19.81600	1766
19.82000	1757
19.82400	1748
19.82800	1738
19.83200	1729
19.83600	1723
19.84000	1720
19.84400	1717
19.84800	1712
19.85200	1709
19.85600	1707
19.86000	1705
19.86400	1703
19.86800	1698
19.87200	1693
19.87600	1691
19.88000	1690
19.88400	1687
19.88800	1684
19.89200	1685
19.89600	1686
19.90000	1684
19.90400	1683
19.90800	1682
19.91200	1681
19.91600	1680
19.92000	1678
19.92400	1680
19.92800	1679
19.93200	1681
19.93600	1683
19.94000	1685
19.94400	1686
19.94800	1686
19.95200	1685
19.95600	1684
19.96000	1685
19.96400	1687
19.96800	1687
19.97200	1687
19.97600	1688
19.98000	1690
19.98400	1689
19.98800	1688
19.99200	1685
19.99600	1685
20.00000	1682
20.00400	1679
20.00800	1678
20.01200	1680
20.01600	1680
20.02000	1680
20.02400	1681
20.02800	1683
20.03200	1687
20.03600	1691
20.04000	1695
20.04400	1696
20.04800	1697
20.05200	1697
20.05600	1697
20.06000	1697
20.06400	1699
20.06800	1702
20.07200	1703
20.07600	1704
20.08000	1706
20.08400	1705
20.08800	1702
20.09200	1701
20.09600	1698
20.10000	1696
20.10400	1696
20.10800	1696
20.11200	1695
20.11600	1694
20.12000	1695
20.12400	1695
20.12800	1696
20.13200	1697
20.13600	1697
20.14000	1694
20.14400	1692
20.14800	1691
20.15200	1690
20.15600	1688
20.16000	1689
20.16400	1691
20.16800	1692
20.17200	1694
20.17600	1697
20.18000	1697
20.18400	1696
20.18800	1694
20.19200	1692
20.19600	1692
20.20000	1692
20.20400	1690
20.20800	1689
20.21200	1689
20.21600	1690
20.22000	1695
20.22400	1698
20.22800	1699
20.23200	1698
20.23600	1694
20.24000	1688
20.24400	1683
20.24800	1678
20.25200	1674
20.25600	1670
20.26000	1667
20.26400	1664
20.26800	1661
20.27200	1657
20.27600	1652
20.28000	1651
20.28400	1653
20.28800	1659
20.29200	1665
20.29600	1669
20.30000	1672
20.30400	1672
20.30800	1670
20.31200	1668
20.31600	1667
20.32000	1666
20.32400	1663
20.32800	1657
20.33200	1654
20.33600	1653
20.34000	1650
20.34400	1649
20.34800	1648
20.35200	1646
20.35600	1646
20.36000	1646
20.36400	1645
20.36800	1642
20.37200	1640
20.37600	1640
20.38000	1640
20.38400	1638
20.38800	1637
20.39200	1637
20.39600	1637
20.40000	1637
20.40400	1640
20.40800	1642
20.41200	1647
20.41600	1648
20.42000	1647
20.42400	1647
20.42800	1647
20.43200	1648
20.43600	1649
20.44000	1647
20.44400	1648
20.44800	1650
20.45200	1653
20.45600	1657
20.46000	1658
20.46400	1659
20.46800	1662
20.47200	1663
20.47600	1662
20.48000	1662
20.48400	1664
20.48800	1667
20.49200	1668
20.49600	1671
20.50000	1675
20.50400	1673
20.50800	1670
20.51200	1668
20.51600	1668
20.52000	1666
20.52400	1664
20.52800	1664
20.53200	1664
20.53600	1665
20.54000	1666
20.54400	1664
20.54800	1658
20.55200	1654
20.55600	1651
20.56000	1652
20.56400	1653
20.56800	1656
20.57200	1658
20.57600	1658
20.58000	1656
20.58400	1652
20.58800	1647
20.59200	1642
20.59600	1640
20.60000	1636
20.60400	1628
20.60800	1622
20.61200	1613
20.61600	1600
20.62000	1587
20.62400	1578
20.62800	1576
20.63200	1582
20.63600	1597
20.64000	1618
20.64400	1641
20.64800	1662
20.65200	1678
20.65600	1691
20.66000	1699
20.66400	1699
20.66800	1695
20.67200	1685
20.67600	1673
20.68000	1665
20.68400	1659
20.68800	1656
20.69200	1656
20.69600	1654
20.70000	1653
20.70400	1652
20.70800	1650
20.71200	1648
20.71600	1643
20.72000	1636
20.72400	1629
20.72800	1625
20.73200	1624
20.73600	1621
20.74000	1619
20.74400	1618
20.74800	1621
20.75200	1627
20.75600	1630
20.76000	1633
20.76400	1636
20.76800	1637
20.77200	1639
20.77600	1637
20.78000	1635
20.78400	1632
20.78800	1630
20.79200	1631
20.79600	1634
20.80000	1637
20.80400	1639
20.80800	1642
20.81200	1643
20.81600	1645
20.82000	1647
20.82400	1649
20.82800	1649
20.83200	1646
20.83600	1641
20.84000	1637
20.84400	1631
20.84800	1624
20.85200	1619
20.85600	1614
20.86000	1612
20.86400	1612
20.86800	1612
20.87200	1613
20.87600	1617
20.88000	1621
20.88400	1625
20.88800	1627
20.89200	1630
20.89600	1633
20.90000	1634
20.90400	1635
20.90800	1635
20.91200	1634
20.91600	1634
20.92000	1633
20.92400	1630
20.92800	1629
20.93200	1629
20.93600	1625
20.94000	1618
20.94400	1610
20.94800	1603
20.95200	1599
20.95600	1596
20.96000	1591
20.96400	1585
20.96800	1582
20.97200	1579
20.97600	1579
20.98000	1581
20.98400	1583
20.98800	1589
20.99200	1595
20.99600	1602
21.00000	1608
21.00400	1611
21.00800	1610
21.01200	1609
21.01600	1610
21.02000	1609
21.02400	1609
21.02800	1608
21.03200	1605
21.03600	1606
21.04000	1605
21.04400	1604
21.04800	1603
21.05200	1601
21.05600	1601
21.06000	1600
21.06400	1599
21.06800	1599
21.07200	1600
21.07600	1600
21.08000	1598
21.08400	1596
21.08800	1593
21.09200	1593
21.09600	1593
21.10000	1592
21.10400	1589
21.10800	1587
21.11200	1589
21.11600	1589
21.12000	1585
21.12400	1581
21.12800	1582
21.13200	1585
21.13600	1587
21.14000	1589
21.14400	1590
21.14800	1593
21.15200	1595
21.15600	1596
21.16000	1595
21.16400	1595
21.16800	1596
21.17200	1594
21.17600	1592
21.18000	1588
21.18400	1586
21.18800	1582
21.19200	1576
21.19600	1571
21.20000	1567
21.20400	1563
21.20800	1559
21.21200	1559
21.21600	1559
21.22000	1559
21.22400	1560
21.22800	1560
21.23200	1558
21.23600	1556
21.24000	1557
21.24400	1556
21.24800	1553
21.25200	1550
21.25600	1550
21.26000	1550
21.26400	1550
21.26800	1549
21.27200	1547
21.27600	1544
21.28000	1544
21.28400	1544
21.28800	1543
21.29200	1541
21.29600	1538
21.30000	1537
21.30400	1537
21.30800	1537
21.31200	1535
21.31600	1535
21.32000	1536
21.32400	1538
21.32800	1540
21.33200	1542
21.33600	1543
21.34000	1543
21.34400	1541
21.34800	1535
21.35200	1534
21.35600	1531
21.36000	1521
21.36400	1511
21.36800	1503
21.37200	1492
21.37600	1482
21.38000	1471
21.38400	1461
21.38800	1451
21.39200	1443
21.39600	1434
21.40000	1428
21.40400	1425
21.40800	1426
21.41200	1424
21.41600	1420
21.42000	1419
21.42400	1418
21.42800	1415
21.43200	1410
21.43600	1403
21.44000	1391
21.44400	1379
21.44800	1367
21.45200	1353
21.45600	1336
21.46000	1317
21.46400	1302
21.46800	1285
21.47200	1265
21.47600	1244
21.48000	1223
21.48400	1200
21.48800	1176
21.49200	1150
21.49600	1123
21.50000	1096
21.50400	1066
21.50800	1036
21.51200	1005
21.51600	968
21.52000	927
21.52400	880
21.52800	829
21.53200	775
21.53600	719
21.54000	653
21.54400	577
21.54800	497
21.55200	415
21.55600	329
21.56000	241
21.56400	148
21.56800	53
21.57200	-46
21.57600	-149
21.58000	-258
21.58400	-375
21.58800	-503
21.59200	-638
21.59600	-778
21.60000	-924
21.60400	-1080
21.60800	-1243
21.61200	-1416
21.61600	-1602
21.62000	-1792
21.62400	-1986
21.62800	-2186
21.63200	-2389
21.63600	-2596
21.64000	-2807
21.64400	-3020
21.64800	-3230
21.65200	-3438
21.65600	-3644
21.66000	-3848
21.66400	-4051
21.66800	-4249
21.67200	-4445
21.67600	-4636
21.68000	-4821
21.68400	-4997
21.68800	-5161
21.69200	-5320
21.69600	-5474
21.70000	-5617
21.70400	-5746
21.70800	-5861
21.71200	-5959
21.71600	-6039
21.72000	-6108
21.72400	-6167
21.72800	-6224
21.73200	-6287
21.73600	-6353
21.74000	-6427
21.74400	-6507
21.74800	-6587
21.75200	-6665
21.75600	-6739
21.76000	-6803
21.76400	-6854
21.76800	-6888
21.77200	-6905
21.77600	-6905
21.78000	-6886
21.78400	-6854
21.78800	-6806
21.79200	-6740
21.79600	-6663
21.80000	-6574
21.80400	-6474
21.80800	-6363
21.81200	-6243
21.81600	-6115
21.82000	-5979
21.82400	-5842
21.82800	-5704
21.83200	-5559
21.83600	-5412
21.84000	-5263
21.84400	-5113
21.84800	-4962
21.85200	-4812
21.85600	-4666
21.86000	-4517
21.86400	-4371
21.86800	-4233
21.87200	-4095
21.87600	-3959
21.88000	-3829
21.88400	-3706
21.88800	-3586
21.89200	-3470
21.89600	-3360
21.90000	-3252
21.90400	-3148
21.90800	-3050
21.91200	-2955
21.91600	-2864
21.92000	-2780
21.92400	-2698
21.92800	-2616
21.93200	-2535
21.93600	-2457
21.94000	-2384
21.94400	-2312
21.94800	-2239
21.95200	-2171
21.95600	-2108
21.96000	-2045
21.96400	-1982
21.96800	-1922
21.97200	-1866
21.97600	-1815
21.98000	-1766
21.98400	-1715
21.98800	-1666
21.99200	-1619
21.99600	-1569
22.00000	-1521
22.00400	-1476
22.00800	-1437
22.01200	-1395
22.01600	-1353
22.02000	-1311
22.02400	-1269
22.02800	-1231
22.03200	-1195
22.03600	-1160
22.04000	-1127
22.04400	-1099
22.04800	-1069
22.05200	-1038
22.05600	-1010
22.06000	-984
22.06400	-960
22.06800	-935
22.07200	-911
22.07600	-887
22.08000	-863
22.08400	-838
22.08800	-816
22.09200	-794
22.09600	-773
22.10000	-756
22.10400	-740
22.10800	-723
22.11200	-706
22.11600	-690
22.12000	-674
22.12400	-655
22.12800	-637
22.13200	-619
22.13600	-605
22.14000	-593
22.14400	-581
22.14800	-567
22.15200	-554
22.15600	-544
22.16000	-530
22.16400	-514
22.16800	-501
22.17200	-490
22.17600	-478
22.18000	-465
22.18400	-452
22.18800	-439
22.19200	-426
22.19600	-415
22.20000	-405
22.20400	-395
22.20800	-387
22.21200	-380
22.21600	-371
22.22000	-362
22.22400	-353
22.22800	-346
22.23200	-340
22.23600	-333
22.24000	-326
22.24400	-319
22.24800	-311
